"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"3c49e6c2-4ca6-4f07-9ac8-4cbbc91c5719","dorvm6vtatvrtt.tei.xml","Bucconis","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[76]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[76]::23","PLACE","","","","","","","UNVERIFIED","","","",""
"3057db5c-5d93-42ed-bf75-1c51e793351c","dorvm6vtatvrtt.tei.xml","Turres","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[77]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[77]::21","PLACE","","","","","","","UNVERIFIED","","","",""
"fad86c5a-b181-46b2-8eab-73df61317191","dorvm6vtatvrtt.tei.xml","Arzus","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[78]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[78]::20","PLACE","","","","","","","UNVERIFIED","","","",""
"73145464-ef56-49b3-bec5-0baa6a7f40ed","dorvm6vtatvrtt.tei.xml","Lucus Augusti","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[79]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[79]::28","PLACE","","","","","","","UNVERIFIED","","","",""
"554d8c1d-fd90-4cae-9ec2-161a2d177bf1","dorvm6vtatvrtt.tei.xml","Causilena","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[80]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[80]::24","PLACE","","","","","","","UNVERIFIED","","","",""
"d0e3a3ed-20ff-441c-8b52-f4b7a882cebd","dorvm6vtatvrtt.tei.xml","Matrona M.","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[81]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[81]::25","PLACE","","","","","","","UNVERIFIED","","","",""
"a40576a5-ec8b-459d-a998-89af23ce9f64","dorvm6vtatvrtt.tei.xml","Brigantio","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[82]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[82]::24","PLACE","","","","","","","UNVERIFIED","","","",""
"88e1689c-39b2-4890-a4ad-56ca5bf9ccdb","dorvm6vtatvrtt.tei.xml","Sotium/Scittio","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[83]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[83]::29","PLACE","","","","","","","UNVERIFIED","","","",""
"39d4c571-38bf-436d-b067-3b3334bcd951","dorvm6vtatvrtt.tei.xml","Mesopotamia","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[84]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[84]::26","PLACE","","","","","","","UNVERIFIED","","","",""
"5ab29f8d-2296-4e0f-bf10-a58995ca11ac","dorvm6vtatvrtt.tei.xml","Sely(m)bria/Eudoxiopolis","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[85]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[85]::39","PLACE","","","","","","","UNVERIFIED","","","",""
"f768587a-4f02-4d33-96f2-2b4c7ccd1357","dorvm6vtatvrtt.tei.xml","Delemna/Dilimnia","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[86]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[86]::31","PLACE","","","","","","","UNVERIFIED","","","",""
"cfe1a532-7455-4050-a5e8-3cad7f8341c3","dorvm6vtatvrtt.tei.xml","Ticinum","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[87]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[87]::22","PLACE","","","","","","","UNVERIFIED","","","",""
"d560ab8c-5db6-4b97-b7df-44980f8e44b0","dorvm6vtatvrtt.tei.xml","Neapolis","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[88]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[88]::23","PLACE","","","","","","","UNVERIFIED","","","",""
"805258bc-201b-4075-a7c2-09b5be449ba9","dorvm6vtatvrtt.tei.xml","Ragando","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[89]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[89]::22","PLACE","","","","","","","UNVERIFIED","","","",""
"568586ae-cf1b-421a-aea8-c83a9a1eb6ae","dorvm6vtatvrtt.tei.xml","‘Bao’","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[90]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[90]::20","PLACE","","","","","","","UNVERIFIED","","","",""
"de4e6ec7-1a6a-4cef-bd58-e15005069876","dorvm6vtatvrtt.tei.xml","Antiochia/Theoupolis","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[91]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[91]::35","PLACE","","","","","","","UNVERIFIED","","","",""
"a26d824c-0016-4e31-a8b3-0ea8b8f4c701","dorvm6vtatvrtt.tei.xml","Aliassum","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[92]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[92]::23","PLACE","","","","","","","UNVERIFIED","","","",""
"9cc0581d-b9aa-4cad-bbe1-714b72500aee","dorvm6vtatvrtt.tei.xml","Parambole","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[93]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[93]::24","PLACE","","","","","","","UNVERIFIED","","","",""
"1ea02e2a-fdd5-48be-ac63-4473b244547b","dorvm6vtatvrtt.tei.xml","Davianum","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[94]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[94]::23","PLACE","","","","","","","UNVERIFIED","","","",""
"c110627d-4cef-4c59-9e00-24436f2cdc8e","dorvm6vtatvrtt.tei.xml","Verona","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[95]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[95]::21","PLACE","","","","","","","UNVERIFIED","","","",""
"04e23cbf-5c0f-4374-bcf2-17995c4cd5cb","dorvm6vtatvrtt.tei.xml","Argustana","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[96]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[96]::24","PLACE","","","","","","","UNVERIFIED","","","",""
"7cdab47b-c8a4-48aa-bf0a-491a692a9e66","dorvm6vtatvrtt.tei.xml","Nandianulus/Nazianzos","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[97]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[97]::36","PLACE","","","","","","","UNVERIFIED","","","",""
"fe36ee3e-0652-4e5c-8660-19398f253489","dorvm6vtatvrtt.tei.xml","Vinceia","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[98]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[98]::22","PLACE","","","","","","","UNVERIFIED","","","",""
"5f5f6f01-d824-4b98-8c4a-3d1890f52c2f","dorvm6vtatvrtt.tei.xml","‘Callum’","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[99]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[99]::23","PLACE","","","","","","","UNVERIFIED","","","",""
"3726d834-98b7-4d4f-bde1-8d9011dbc40f","dorvm6vtatvrtt.tei.xml","Col. Faustinopolis/Halala","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[100]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[100]::40","PLACE","","","","","","","UNVERIFIED","","","",""
"0585b402-045e-477f-8856-09ac59530785","dorvm6vtatvrtt.tei.xml","Fossae","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[101]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[101]::21","PLACE","","","","","","","UNVERIFIED","","","",""
"8c955238-3454-4edd-a1b6-245c6cda3d1c","dorvm6vtatvrtt.tei.xml","Elusio","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[102]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[102]::21","PLACE","","","","","","","UNVERIFIED","","","",""
"2602cc4f-9c12-48b8-a7b1-ee9f21ac2bb7","dorvm6vtatvrtt.tei.xml","Bethar","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[103]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[103]::21","PLACE","","","","","","","UNVERIFIED","","","",""
"e042a16c-423b-4882-b0cb-75295c334a11","dorvm6vtatvrtt.tei.xml","Ad Letoce","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[104]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[104]::24","PLACE","","","","","","","UNVERIFIED","","","",""
"3857cd31-8f34-4a34-a269-32b40089c5a1","dorvm6vtatvrtt.tei.xml","Carassura","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[105]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[105]::24","PLACE","","","","","","","UNVERIFIED","","","",""
"4cc3067d-2708-4e53-b2d7-1d547f2ab02f","dorvm6vtatvrtt.tei.xml","Beneventum","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[106]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[106]::25","PLACE","","","","","","","UNVERIFIED","","","",""
"026db469-406a-4d1e-b646-b12a7f72dd74","dorvm6vtatvrtt.tei.xml","*Ad Fornulos","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[107]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[107]::27","PLACE","","","","","","","UNVERIFIED","","","",""
"f50eb78a-1842-4a19-ba4d-0fc97c932d8d","dorvm6vtatvrtt.tei.xml","Elusa","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[108]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[108]::20","PLACE","","","","","","","UNVERIFIED","","","",""
"435ed9ff-5ccc-4ed9-bd83-3914f49d169d","dorvm6vtatvrtt.tei.xml","Sonista","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[109]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[109]::22","PLACE","","","","","","","UNVERIFIED","","","",""
"66067a0f-c808-45b3-813b-a30b19916141","dorvm6vtatvrtt.tei.xml","Burdigala","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[110]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[110]::24","PLACE","","","","","","","UNVERIFIED","","","",""
"b1cd980e-8213-4a8d-91a3-7391304685e2","dorvm6vtatvrtt.tei.xml","‘Beodizo’","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[111]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[111]::24","PLACE","","","","","","","UNVERIFIED","","","",""
"489227b2-36c7-4870-8178-f42cca9274d7","dorvm6vtatvrtt.tei.xml","Arca/Herakleia en Phoinike/Caesarea ad Libanum","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[112]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[112]::61","PLACE","","","","","","","UNVERIFIED","","","",""
"8c733990-b179-419d-be1d-f009881be74b","dorvm6vtatvrtt.tei.xml","Tyrus/Col. Septimia Severa","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[113]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[113]::41","PLACE","","","","","","","UNVERIFIED","","","",""
"9b8645ce-1de7-4c19-9370-b2a80474e8c0","dorvm6vtatvrtt.tei.xml","Vicetia","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[114]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[114]::22","PLACE","","","","","","","UNVERIFIED","","","",""
"71e0be2c-08c1-4d55-8e57-c63cc178a021","dorvm6vtatvrtt.tei.xml","Pultovia","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[115]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[115]::23","PLACE","","","","","","","UNVERIFIED","","","",""
"d38ebdff-bb4e-4e1d-85d2-e1de381725c6","dorvm6vtatvrtt.tei.xml","Tricensimum","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[116]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[116]::26","PLACE","","","","","","","UNVERIFIED","","","",""
"06fa7f4f-7149-40e2-83a5-21a461589950","dorvm6vtatvrtt.tei.xml","Vanesia","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[117]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[117]::22","PLACE","","","","","","","UNVERIFIED","","","",""
"f2af99fd-66a2-4f35-9511-1d004ec57e5a","dorvm6vtatvrtt.tei.xml","Hungunverro","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[118]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[118]::26","PLACE","","","","","","","UNVERIFIED","","","",""
"a6da469e-fce5-47f6-a956-b7a9162178f3","dorvm6vtatvrtt.tei.xml","Ierusalem/Hierosolyma/Col. Aelia Capitolina","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[119]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[119]::58","PLACE","","","","","","","UNVERIFIED","","","",""
"dca03c22-8cb6-4d91-9201-6f6cf16eb6f8","dorvm6vtatvrtt.tei.xml","Athyras","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[120]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[120]::22","PLACE","","","","","","","UNVERIFIED","","","",""
"0e3497b9-ba3a-4be0-ac61-5d1e7598d177","dorvm6vtatvrtt.tei.xml","Scretisca","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[121]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[121]::24","PLACE","","","","","","","UNVERIFIED","","","",""
"efedb006-3e5f-4b81-98e8-69cb8c30c146","dorvm6vtatvrtt.tei.xml","Ad Nonum","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[122]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[122]::23","PLACE","","","","","","","UNVERIFIED","","","",""
"c7c8edfc-696a-4f13-b458-7e7f5eaa4963","dorvm6vtatvrtt.tei.xml","Castra Iarba","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[123]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[123]::27","PLACE","","","","","","","UNVERIFIED","","","",""
"70221838-8674-43e1-adff-3c0233867d5a","dorvm6vtatvrtt.tei.xml","Dacia","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[124]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[124]::20","PLACE","","","","","","","UNVERIFIED","","","",""
"049cea0d-b1c1-47b8-9c96-a7e6cdf01af7","dorvm6vtatvrtt.tei.xml","Serota","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[125]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[125]::21","PLACE","","","","","","","UNVERIFIED","","","",""
"2c86d151-0d22-40a4-8581-fa846b6117d5","dorvm6vtatvrtt.tei.xml","Meldia","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[126]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[126]::21","PLACE","","","","","","","UNVERIFIED","","","",""
"a4752dc1-ac25-4ad0-9d57-c263afde1161","dorvm6vtatvrtt.tei.xml","*Radices","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[127]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[127]::23","PLACE","","","","","","","UNVERIFIED","","","",""
"03cd0570-9d7b-4933-8da8-85239066526a","dorvm6vtatvrtt.tei.xml","Aulon","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[128]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[128]::20","PLACE","","","","","","","UNVERIFIED","","","",""
"7e6e8d55-aaa6-4886-9bea-184b4c51925d","dorvm6vtatvrtt.tei.xml","Carbantia/Ad Medias","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[129]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[129]::34","PLACE","","","","","","","UNVERIFIED","","","",""
"e9404fa5-4675-4ab0-8aae-7b2819a54ff6","dorvm6vtatvrtt.tei.xml","Tetellus","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[130]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[130]::23","PLACE","","","","","","","UNVERIFIED","","","",""
"502ba3af-8799-4b67-8fc1-490619a8577d","dorvm6vtatvrtt.tei.xml","Pons Ucasi","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[131]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[131]::25","PLACE","","","","","","","UNVERIFIED","","","",""
"14c80cf8-71a2-4b4a-8ca6-ece4c782a89c","dorvm6vtatvrtt.tei.xml","Ekdippa","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[132]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[132]::22","PLACE","","","","","","","UNVERIFIED","","","",""
"ee22775f-aeb8-45b6-a7a0-516aa53fc6f8","dorvm6vtatvrtt.tei.xml","Balanea/Leukas","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[133]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[133]::29","PLACE","","","","","","","UNVERIFIED","","","",""
"e868cae1-ccc9-4300-aa0e-88aee11b2ea4","dorvm6vtatvrtt.tei.xml","Ad XII/Meduacus Maior","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[134]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[134]::36","PLACE","","","","","","","UNVERIFIED","","","",""
"a066c532-4171-46e0-82f0-2c64bf42dcac","dorvm6vtatvrtt.tei.xml","Daunion Teichos","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[135]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[135]::30","PLACE","","","","","","","UNVERIFIED","","","",""
"6c108723-676f-4d53-8c99-75b37f2ce70d","dorvm6vtatvrtt.tei.xml","Mopsou(h)estia/Seleukeia pros to Pyramo","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[136]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[136]::54","PLACE","","","","","","","UNVERIFIED","","","",""
"87876763-a43e-4c60-9d51-691d3b84a4f5","dorvm6vtatvrtt.tei.xml","Margum","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[137]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[137]::21","PLACE","","","","","","","UNVERIFIED","","","",""
"c9c70cd2-6043-4ee8-9473-3f408e62f881","dorvm6vtatvrtt.tei.xml","Sychem","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[138]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[138]::21","PLACE","","","","","","","UNVERIFIED","","","",""
"b965af07-fc3d-4d66-9890-87f0390f5964","dorvm6vtatvrtt.tei.xml","Parnassos","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[139]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[139]::24","PLACE","","","","","","","UNVERIFIED","","","",""
"c0eade38-1c8f-4a4d-be04-a6120a7d1fd7","dorvm6vtatvrtt.tei.xml","Thracia (province)","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[140]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[140]::33","PLACE","","","","","","","UNVERIFIED","","","",""
"9cc5c649-37e8-49a4-ba66-810f4511c3ce","dorvm6vtatvrtt.tei.xml","‘Protunica’","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[141]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[141]::26","PLACE","","","","","","","UNVERIFIED","","","",""
"33bdd158-5138-467f-bde1-b81db155bcce","dorvm6vtatvrtt.tei.xml","Ad Vicesimum","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[142]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[142]::27","PLACE","","","","","","","UNVERIFIED","","","",""
"26682c24-5d27-461b-8f5a-c332889e6a80","dorvm6vtatvrtt.tei.xml","Singidunum","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[143]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[143]::25","PLACE","","","","","","","UNVERIFIED","","","",""
"c162a5cb-c230-4192-b43f-4ed495bc2317","dorvm6vtatvrtt.tei.xml","Trieres","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[144]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[144]::22","PLACE","","","","","","","UNVERIFIED","","","",""
"d67b7124-68fe-4654-bbe8-e5d5a1b1d565","dorvm6vtatvrtt.tei.xml","Cenaxis Palus","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[145]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[145]::28","PLACE","","","","","","","UNVERIFIED","","","",""
"2e2ca7b5-0904-4dfd-8848-a0061a62d13f","dorvm6vtatvrtt.tei.xml","Carcas(s)o/Col. Iulia","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[146]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[146]::36","PLACE","","","","","","","UNVERIFIED","","","",""
"81e76a5d-ae61-42d1-9d84-dffac9b31258","dorvm6vtatvrtt.tei.xml","‘Urisio’","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[147]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[147]::23","PLACE","","","","","","","UNVERIFIED","","","",""
"dd4b171f-6ca8-448f-9aa7-e853557da1bc","dorvm6vtatvrtt.tei.xml","Sidon/Col. Aurelia Pia","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[148]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[148]::37","PLACE","","","","","","","UNVERIFIED","","","",""
"c5bff148-b0cc-41e4-8dc6-48d9dc9b3d95","dorvm6vtatvrtt.tei.xml","Iovis Pagus","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[149]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[149]::26","PLACE","","","","","","","UNVERIFIED","","","",""
"21d43177-8b27-40b7-a5bb-b7fc0d9aaf37","dorvm6vtatvrtt.tei.xml","‘Cocconis’","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[150]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[150]::25","PLACE","","","","","","","UNVERIFIED","","","",""
